0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
265.36,189.16,270.38,98.024,243.59,203.11,196.83,276.48,236.81,239.27,183.43,318.26,202.28,281.6,198,307.38,202.51,233.7,310.32,342.54,308.91,165.33,90.69,192.46,244.06,255.9,105.96,237.35,209.14
300.69,129.56,74.045,140.58,183.46,109.29,154.66,186.51,176.96,152.97,121.5,282,210.11,146.38,170.56,126.66,229.86,169.36,185.71,161.96,119.09,127.73,97.16,180.84,261.66,168.69,161.5,199.51,144.15
282.91,364.51,354.18,325.93,245.52,210.43,267.02,173.92,261.64,290.87,170.06,254.37,286.85,209.64,227.1,267.02,331.03,308.66,430.01,365.66,543.16,216.56,281.39,342.49,368.91,250.68,314.65,246.75,302.06
126.42,465.42,228.04,380.19,304.42,297.64,228.49,259.19,266.78,239.3,301.89,492.62,283.56,296.21,327.89,414.85,371,326.48,330.16,185.13,254.88,345.19,216.62,193.61,370.53,475.96,273,516.65,167.51
214.65,31.08,99.17,41.76,47.13,123.49,207.71,80.23,56.54,204.15,49.5,113.3,41.99,83.8,181.85,150.09,202,29.78,75.95,33.17,39.65,214.06,38.78,106.93,116.52,232.1,44.52,154.77,220.33
85.09,48.88,63.36,14.995,46.34,61.895,49.275,75.685,60.075,31.825,20.255,41.8,59.035,67.705,25.68,130.94,57.615,61.92,60.45,68.53,27.39,54.61,66.43,69.465,22.925,82.55,85.695,35.37,7.83
22.09,168.93,17.69,61.4,47.98,88.61,81.57,43.72,22.78,37.57,18.82,100.2,19.1,86.65,35.71,142.52,49.63,81.87,81.31,23.94,75.3,35.76,66.99,116.24,288.97,147.82,297.71,39.09,146.48
496.63,441.12,439.39,722.94,1044.4,404.33,539.15,365.56,387.75,399.89,496.18,415.48,504.29,274.35,355.67,575.65,364.15,396.32,439.1,498.98,681.23,629,608.47,412.37,719.93,410.73,322.6,330.09,341.94
327.28,455.02,221.28,635.8,477.39,539.15,407.09,222.2,335.53,324.88,430.06,426.41,58.26,377.75,435.8,258.02,89.57,243.22,231.68,330.34,385.45,417.14,296.49,533.96,340.48,314.49,322.4,266.22,574.18
973.08,1396.2,862.98,679.97,766.82,882.09,829.13,659.86,747.9,783.31,828.38,841.39,811.45,792.52,604.52,858.8,871.58,911.26,989,819.34,1112.1,1343.9,1185.5,1105,1051.9,921.37,998.12,839.38,1233.3
61.5,78.05,363.13,400.16,243.12,175.82,224.96,140.82,216.87,49.69,31.33,59.32,54.01,105.56,56.89,59.52,281.04,133.13,176.56,200.99,227.92,51.49,141.71,264.11,305.75,222.98,139.59,125.22,163.48
17.15,21.09,21.72,55.05,24.17,17.49,46.13,26.44,17.19,21.92,23.22,51.63,22.01,46.52,23.04,31.82,49.63,18.81,12.7,20.18,55.25,23.96,46.03,17.22,48.22,26.28,20.07,23.63,47.64
5893.1,8931.1,6215.5,6995.4,6760.3,4936.4,7756.8,7338.6,6340.4,5702,6013.7,8149.5,8096.2,4998.1,7524.1,4859.5,7393.7,8968.9,4949.9,2836.5,5207.4,5521.2,10701,6931.9,6985.8,8984,6876.5,8123.6,6357.6
950.93,1577,677.99,1058.5,761.66,934.2,1187.7,443.53,886.05,878.91,1156.8,1298.5,1137.1,498.2,1273.4,280.76,633.93,1066.9,558.55,179.66,622.55,832.12,1845.7,954.63,1249.9,1644.7,1381,1108.4,975.05
165.69,321.52,276.73,600.55,392.91,328.75,271.97,263.27,306.55,343.44,444.23,194.71,318,467.34,226.16,400.48,300.71,194.29,248.91,108.92,342.28,349.42,506.57,375.81,345.21,387.16,401.68,387.26,406.21
561.26,409.78,689.84,485.94,459.51,399.1,439.7,650.93,574.18,725.52,640.9,348.09,503.3,461.56,373.09,620.96,385.19,514.62,880.61,693.28,446.51,511.43,376.68,457.22,524.26,671.36,519.33,503.65,462.74
295.92,319.48,144.07,159.35,194.71,302.46,255.9,274.19,366.09,270.8,102.4,291.61,300.05,278,165.42,288.35,318.62,303.64,259.52,334.12,245.98,268.89,192.06,249.07,266.4,332.42,138.39,321.47,335.94
13.02,15.29,30.4,17.1,16.32,15.96,27.58,14.23,30,13.55,20.56,24.65,19.1,15.76,28.47,51.56,27.93,22.28,18.98,18.84,15.07,24.98,26.91,53.75,14.64,17.42,18.6,15.04,18.85
374.94,129.49,625.48,403.21,431.89,525.59,341.32,372.49,350.09,482,319.52,203.95,322.34,466.75,272.98,169.87,272.95,330.69,349.43,544.24,201.7,143.63,271.4,95.315,244.41,362.33,73.72,279.78,58.805
690.36,690.29,313.5,1274.1,858.54,666.09,1156.8,452.81,837.97,1845.7,577.18,342.28,967.12,102.9,821.67,324.24,890.62,1494.1,3315.4,715.69,1851,1194.2,1003.1,1386.8,864.51,1190.1,408.21,991.74,577.86
992.69,646.77,924.58,702.81,974.88,481.38,571.65,631.79,802.53,918.41,814.07,675.32,755.12,604.18,461.6,686.63,796.17,803.88,613.26,477.49,594.73,550.78,944.79,752.45,718.75,598.81,616.87,839.85,467.02
303.2,412.43,344.03,536.51,190.1,308.08,522.22,290.2,281.85,440,420.6,144.55,399.16,298.97,270.8,66.71,550.82,718.11,646.3,497.61,778.7,474.65,268.19,374.13,440.12,731.5,296.55,731.21,249.02
523.55,239.47,683.75,437.23,336.92,253.46,326.06,195.22,172.95,323.46,263.16,307.37,492.46,226.93,267.47,349.42,356.27,632.8,630.09,582.09,367.55,268.77,272.26,318.69,488.56,525.08,242.44,693.28,278.75
94.69,192.7,327.69,219.2,220.98,229.4,300.22,159.41,226.01,343.97,250.88,311.81,337.31,281.89,285.45,258.67,332.14,263.11,420.98,399.92,640.04,567.51,309.6,209.06,448.75,312.96,263.02,340.65,244.75
22.53,27.41,33.94,50.19,20.59,82.44,17.81,107.95,21.22,20.32,35.24,24.85,24.99,37.58,181.16,15.37,28.91,25.48,15.95,36.07,50.21,20.64,186.36,37.71,28.73,59.91,447.46,19.99,55.98
15.66,9.77,8.36,7.65,7.24,9.63,7.99,6.48,10.67,6.78,4.95,7.33,11.57,5.66,9.34,11.32,8.27,9.35,7.22,4.06,8.43,24.31,9.61,7.43,17.87,7.43,8.42,9.83,7.2
204.51,218.89,603.8,232.24,305.83,476.71,212.59,213.02,201.35,351.83,159.53,104.69,145.77,434.36,147.06,201.14,167.11,185.06,240.24,495.39,258.64,139.55,87.74,103.82,186.03,213.8,302.56,77.74,231.99
37954,43136,11209,32378,41144,32838,41620,44982,40077,30005,38226,46190,47829,31057,37954,36764,35381,30672,8553.3,28262,29017,32838,36988,26914,42002,46190,40424,46190,47240
795.68,747.06,654.35,709.86,817.55,680.65,738.22,718.03,707.32,792.3,869.73,631.85,792.54,906.73,772.99,620,1034.4,596.24,749.5,736.4,694.83,769.9,671.48,656.02,764.27,762.5,1047.9,896.86,717.14
11.07,21.19,17.55,21.24,18.08,32.83,27.49,22.15,12.49,11.76,20.03,21.61,18.74,13.78,15.74,11.79,18.21,16,50.39,24.94,17.06,12.28,16.07,16.9,23.54,11.63,15.69,16,17.52
707.07,716.29,488.92,330.49,387.92,405.89,1024.9,622.05,967.69,430.63,606.94,764.53,792.61,758.95,716.48,436.56,770.61,732.67,959.57,207.79,690.37,941.26,623.95,846.25,1172.2,902.37,986.52,1118.2,488.65
26.38,42.45,55.94,33.55,91.75,207.52,49.42,27.09,29.14,42.47,179.63,131.96,61.42,25.59,47.57,62.54,67.55,82.7,77.99,37.5,22.93,167.14,297.15,31.21,385.89,101.33,102.57,66.54,39.93
139.87,89.7,20.41,140.51,221.3,40.57,72.4,26.44,44.15,49.4,106.73,38.4,65.12,63.68,100.66,30.58,21.74,111.8,62.74,56.49,53.73,74.18,325.72,25.87,103.65,190.59,41.75,59.99,150.9
68.25,21.42,144.84,43.12,51.58,46.12,143.48,11.86,21.22,25.95,76.04,28.11,16.29,10.41,77.06,52.22,14.13,88.83,61.44,29.76,81.18,34.21,72.41,40.93,48.63,21.7,54.71,52.86,29.91
857.84,968.58,575.21,931.29,926.7,866.31,1028.1,680.17,704.57,793.85,843.7,1011.9,712.88,762.42,1053.2,740.39,538.05,727.9,710,997.75,1586.2,1166.1,1162.1,947.18,579.5,797.6,907.76,1005.8,855.58
30.37,101.22,41.8,38.97,31.98,37.65,39.52,57.08,106.92,33.97,33.63,19.18,202.79,74.76,104.75,34.85,21.93,33.89,60.71,35.16,19.32,48.3,45.2,23.38,50.62,28.71,43.21,67.44,35.68
329.33,519.42,225.44,481.39,462.74,470.33,604.07,429.49,447.98,353.85,532.25,413.28,519.17,429.99,356.57,363.5,560.58,446.35,389.28,160.99,264.41,317.88,337.79,588.3,560.91,358.94,455.68,483.3,575.97
351.76,559.84,175,417.71,228.95,219.05,154.19,165.94,297.56,458.81,557.46,110.96,205.14,147.33,467.92,199.34,204.02,210.7,519.52,374.21,217.43,405.11,162.49,43.63,401.02,424.22,369.35,169.05,331.14
50.1,65.68,524.9,105.15,91.91,91.11,137.59,125.01,74.53,115.52,161.37,53.95,62.11,58.35,83.41,90.38,67.46,51.52,84.14,56.49,47.99,44.35,72.75,122.51,82.98,65.51,76.08,70.91,65.53
17.82,24.7,31.91,35.67,19.63,36.43,35.1,29.07,44.5,25.79,55.58,28.81,55.56,22.86,23.87,25.58,21.63,25.87,37.55,13.69,14.89,24.65,20.59,17.5,54.89,22.85,15.86,16.52,16.52
280.58,190.07,298.44,181.43,112.73,137.11,292.92,193.8,260.33,237.23,151.07,297.34,218.62,259.69,169.59,326.88,240.44,303.03,257.63,250.45,109.11,244.85,289.44,178.67,173.38,303.11,183.11,254.67,131.26
30.37,35.6,23.39,15.43,13.22,17.37,41.22,146.27,16.14,17.57,19.45,31.37,15.55,21.98,20.32,15.77,24.02,20.02,12.86,17.36,30.93,30.52,56.88,32.22,11.58,22.65,28.71,14.38,13.12
203.66,127.99,28.64,73,29.76,104.51,15.12,25.64,43,31.86,45.28,45.53,61.85,37.47,41.26,105.03,102.97,23.2,90.96,11.91,13.4,47.03,133.27,119.37,23.33,45.9,272.37,37.09,191.48
12361,6868.8,10443,10133,15444,6289.4,13136,13246,11174,10443,10668,14218,10281,9983,11802,13301,7351.9,11465,11090,11290,11420,14794,9783,8339.5,10744,7843.7,11016,8838.3,8810.2
1153.3,887.8,1157.8,974.75,1095,829.77,1138.7,1065.5,970.46,1091.8,1150.8,1532.2,748.49,910.03,1176.2,901.85,965.46,1068.8,1183.3,1131.1,942.92,1414,1141.7,1172.4,1178.7,1454.2,1071.2,1179,766.46
385.12,287.33,490.34,183.75,348.49,305.23,430.49,376.88,412.43,432.23,310.69,438.17,495.88,407.64,261.82,435.93,380.73,423.41,549.82,467.26,614.14,554.13,458.34,206.06,727.98,482.98,568.28,591.64,378.47
731.82,478.44,507.79,687.11,970.19,505.56,691.04,1095.8,655.22,613.92,756.67,794.76,677.85,652.44,668.01,1133,428.72,761.07,742.95,659.19,492.58,526.36,777.26,840.83,691.16,702.65,794.49,533.71,933.66
852.55,567.6,1131.1,271.41,864.93,710.49,531.27,743.85,1139.6,773.73,492.62,609.44,904.83,1351.1,623.1,433.74,455.32,504,622.85,618.19,653.21,467.96,274.78,433.81,954.92,692.53,824.59,788.85,551.88
602.52,358.12,747.93,516.53,574.64,523.75,368.13,391.38,437.86,429.42,653.12,465.21,600.01,410.44,390.33,385.73,415.47,472.84,486.58,452.31,442.53,335.06,576.75,457.86,546.35,447.25,433.37,467.23,521.56
153.83,475.2,137.07,172.46,43.13,291.79,129.8,326.32,164.22,184.41,364.83,217.46,80.23,243.92,295.52,212.65,207.01,181.81,186.23,243.27,292.45,175.16,544.68,188.87,292.06,271.93,439.07,59.39,517.45
280.6,331.91,563.38,403.25,172.69,272.83,289.34,193.83,353.38,316.38,270.12,295.15,543.79,422.79,346.63,331.6,206.07,329.73,365.29,307.38,260.42,157.38,477.1,60.62,280.44,518.57,398.6,340.35,392.14
964.83,848.12,1276.2,866.17,919.53,1032.4,1144.5,827.22,851.96,831.2,854.15,1305.1,942.59,850.82,834.64,1033.2,821.43,1033.8,813.2,1088,1311,918.71,699.85,993.15,1163.4,786.26,1390.3,773.79,979.86
77.72,89.05,30.34,193.42,44.56,92.04,114.93,102.23,39.035,55.795,189.5,140.37,61.68,127.87,97.24,131.39,65.33,74.195,43.595,102.7,141.99,257.55,107.98,128.54,183.94,99.03,114.78,150.26,159.29
216.67,174.56,351.27,218.26,296.36,293.78,339.83,240.91,302.46,237.11,289.76,328.48,266.09,335.37,333.81,266.84,201.84,256.45,237.34,222.98,346.51,356.54,205.11,283.71,325.88,198.16,230.74,148.39,220.58
366.91,376.04,486.51,664.25,598.77,546.92,592.34,282.74,340.7,520.12,403.15,479.85,473.46,491.19,574.56,514.62,445.37,455.88,535.6,541.26,436.8,360.48,497.65,340.67,333.77,423.76,255.63,428.82,441.16
311.76,343.53,269.45,185.98,260.1,402,351.79,253.18,291.41,360.04,267.98,520.38,394.38,331.87,270.71,321.08,366.64,384.16,510.02,367.12,201.99,266.18,226.28,248.86,521.65,516.53,432.35,380.83,332.84
148.61,189.3,116.52,180.44,160.37,183.09,166.24,130.36,107.61,136.94,129.38,206.74,81.545,142.65,186.93,227.56,226.58,117.75,125.1,200.23,119.76,108.76,118.64,174.25,121.87,257.42,134.32,183.59,141.79
258.35,65.45,378.53,95.86,247.77,235.97,283.65,47.51,307.78,208.84,168.18,224.56,280.87,304.72,277.83,226.98,205.97,303.03,399.54,259.19,41.81,269.16,306.73,457.53,167.96,153.6,68.22,258.25,335.56
342.17,290.49,432.17,489.01,212.78,369.49,305.17,525.17,432.63,333.05,290.03,483.35,441.66,494.39,703.71,436.52,440.42,498.23,476.97,366.88,536.01,397.29,569.73,547.69,480.32,412.77,376.25,582.77,474.11
797,828.93,738.08,659.05,632.87,612.44,881.09,759.86,925,574.28,831.53,1032.2,940.49,718.8,478.77,861.68,963.64,656.13,717.95,645.94,1015.8,750.29,1096,716.09,556.39,1075.5,648.95,778.73,613.98
4082.3,5391.3,1127.2,4342.4,1720.2,3998.2,9226.2,1507.6,5340.6,5426.1,5200.4,4955.6,2735.9,4222.5,6226.5,4823.1,5095.4,4615.1,1380.4,1277.3,4409.8,8503.7,4794.4,7233.9,6921.1,5095.4,4910,6289.4,2816.3
513.07,681.08,175.89,714.66,381.22,395.81,760.14,159.92,569.73,911.66,530.46,594.75,480.73,573.36,576.83,613.86,725.69,566.03,285.29,286.75,293.6,1061.3,668.01,824.51,1272.3,536.46,660.23,893.04,156.97
94.423,69.493,74.813,223.98,154.44,118.29,38.95,94.213,116.72,109.25,59.263,68.55,91.583,69.25,59.013,58.15,90.08,46.817,80.893,244.26,157.84,116.7,35.517,107.45,32.533,109.49,111.34,51.903,43.773
341.09,390.08,287.8,515.71,251.97,532.43,390.83,160.43,228.26,217.66,511.06,371.11,224.18,247.47,455.22,471.87,277.98,215.89,236.01,342.48,371.92,362.07,418.72,290.88,394.85,407.82,370.17,220.72,638.8
46.24,72.03,24.65,168.1,119.44,195.17,240.21,361.43,150.72,217.66,222.64,99.78,113.22,129.61,206.78,201.78,17.94,183.38,129.86,120.88,37.63,135.15,156.92,207.31,217.88,115.6,226.78,194.05,146.15
642.86,699.95,630.48,567.51,807.64,692.77,460.44,679.26,513.95,732.31,427.37,323.21,537.01,736.11,636.72,607.44,374.85,459.22,679.63,800.74,221.7,650.21,187.38,586.72,324.76,438.13,205.68,613.08,568.55
43.27,93.55,61,117.59,62.04,328.07,46.8,45.51,280.21,113.54,57.49,92.78,130.24,52.4,212,59.32,78.98,398.51,40.34,25.89,52.1,64.24,71.97,72.8,295.18,63.72,51.76,26.57,396.11
402.87,205.71,426.45,218.81,204.25,245.94,321,329.69,471.43,401.03,274.03,237.72,626.73,468.33,220.85,171.04,209.1,334.94,343.68,116.83,172.42,373.91,353.36,360.1,154.12,326.46,313.86,446.7,357.82
628.95,334.36,1052.6,416.18,508.96,412.75,232.15,533.02,621.38,590.06,44.66,365.04,710.04,478.49,224.89,502.63,341.43,600.24,276.38,523.51,482.72,636,149.08,525.21,497.26,440.36,1039.8,695.35,586.73
52.73,118.48,149.04,127.17,15.81,16.91,147.6,40.25,131.1,67.69,130.8,33.95,146.89,36.85,238.32,111.95,141,160.3,179.98,132.49,126.49,151.97,213.46,111.82,194.45,39.85,99.07,171.31,20.04
30.47,11.41,19.36,44.79,26.5,33.57,28.9,123.69,30.15,86.88,43.85,27.29,23.01,38.03,33.66,33.1,120.26,38.29,19.83,18.05,27.99,14.5,34.82,26.25,44.17,30.29,41.43,23.26,10.14
42.77,153.46,16.36,29.01,41.85,159.2,215.72,64.77,122.27,63.9,35.24,45.16,28.66,25.59,41.67,36.41,36.32,69.43,52.31,130.8,170.76,257.44,177.56,42.42,27.34,39.31,384.72,213.54,175.57
847,553.75,1396.2,1203.5,649.24,732.89,691.72,1193.5,620.44,895.18,576.76,1149.2,1151.6,705.79,478.98,946.29,653.78,568.79,632.81,465.75,522.91,565.3,888.33,1044.7,849.53,587.42,466.86,585.31,750.29
1707.7,1375.2,1118.6,859.25,1735.8,1807.1,1297.2,1273.5,1958.5,1485.6,1615.7,813.37,2039.1,1914.8,1688.6,1176.3,1167.1,982.92,965.33,781.68,1095.3,1595.7,699.57,1594,742.48,1055.8,1027.3,1152,1060.6
2372.9,1308.5,3389.6,1998.5,2895.9,2335.4,1968.6,3136.6,2049.5,2400.1,2116.2,2099.5,2487.7,1731.2,1569,1789.7,2472.9,2368.3,2022.7,1980.4,1338,1662.4,1647.9,2191.7,1427.3,1854.9,1667.4,2146.4,1642.2
1512.4,1345.6,1329.9,1600.8,1434.3,1787.6,1000.1,2374.3,1415.2,1484,1525.7,1315.1,1394.2,1946.5,1202.3,1433,1428.7,1364.8,1051.1,1079.2,962.68,990.95,1425.8,1581,1085.6,1434.1,824.99,1994.5,856.71
556.23,504,488.74,267.94,581.01,358.4,372.83,703.64,467.83,498.76,442.21,585,459.67,471.77,421.45,645.62,481.51,599.97,515.74,412.69,574.42,211.81,466.26,523.44,339.31,452.88,637.17,505.84,507.63
1050.3,482.43,1172,720.93,605.19,696.43,487.77,949,1145,657.86,465.31,931.59,1081.6,937.76,544.83,559.24,776.17,755.64,671.28,700.13,531.49,421.03,379.02,898.26,590.03,818.78,691.42,1046,478.08
378.82,325.38,462.57,288.22,372.98,427.11,581.98,293.4,279.94,302.01,336.32,401.86,475.63,361.08,560.81,533.24,532.52,413.73,589.29,231.74,239.05,390.52,521.33,413.7,362.89,353.73,407.53,252.18,577.58
373.01,422.59,631.38,680.94,661.51,442.03,547.15,608.47,421.47,398.1,462.43,544.15,655.43,468.49,681.97,618.65,755.56,603.9,488.16,439.51,556.81,658.39,711.11,544.64,740.2,496.44,742.66,462.71,579.83
139,154.6,69.51,78.29,73.51,34.9,70.62,37.35,123.39,70.05,116.61,54.25,127.21,41.5,109.34,434.27,60.78,66.17,139.16,127.77,65.35,103.57,27.2,74.34,29.54,118.8,43.56,50.49,122.75
356.28,311.66,301.82,233,264.02,558.89,269.02,403.39,340.19,405.7,271.92,329.53,276.78,411.94,345.53,330.78,261.9,360.79,373.51,260.44,336,487.47,391.63,448.09,317.24,419.5,368.91,494.16,268.84
58.58,143.19,58.56,303.62,62.27,35.28,28.81,147.55,207.83,93.29,173.92,22.6,35.8,45.8,201.88,165.71,30.8,49.52,389.59,292.95,41.02,280.91,168.44,100.86,242.16,68.59,34.51,104.52,97.47
814.49,356.81,622.12,367.53,619.07,770.22,283.53,912.93,869.41,731.82,768.96,565.59,354.2,729.16,590.38,719,512.03,631.73,361.08,646.42,1384,685.8,378.72,456.95,696.11,576.37,733.62,845.12,541.01
2437.9,2554.7,2536,2160.3,3461.6,3102.8,2418.5,2141,2094.7,2362.3,2777,3390.8,3156.6,2290.6,2901.3,2399.9,2312.9,2930.2,2864.7,1672.6,1769.7,1837.8,2952.4,2380,1875.8,3755.4,2545.6,2519.4,2213.1
2416.9,5292.5,2394.4,1519.1,2208.4,1353.4,1823.6,1603.5,2363.6,1847.8,1686.4,4403.8,1528.7,923.37,3568,1487.8,4144,3767.5,2167.6,1147.3,1214.9,2969.2,4044.1,2051,5758,3612,2926.2,4353.3,3285.2
356.84,823.53,422.82,655.1,385.67,442.95,591.6,710.94,426.65,464.08,547.15,516.52,775.5,726.39,863.43,564.93,225.44,526.63,457.18,326.2,693.36,677.63,685.09,212.6,386.33,412.56,423.56,538.41,681.9
551.97,627.18,391.56,769.34,562.39,463.47,622.58,668.07,554.34,411.97,554.3,416.84,642.01,298.38,703.53,532.93,271.37,577.84,387.87,278.42,305.73,309.23,676,524.65,477.86,497.74,488.23,436.73,716.69
1764.5,2581.7,565.58,1494.4,777.97,1743.2,2233.5,1630.9,2073.2,2113.3,1872.2,1557.1,1785.3,1703,2078.2,1361.5,2354.2,1767.7,501.34,1199.8,1700.2,1625.7,1905.1,2119,2191.7,1934.7,866.54,1807,2247
188.94,199.5,161.86,114.05,78.185,30.415,140.09,89.43,154.3,141.27,146.31,47.295,82.79,86.505,93.19,76.755,147.48,95.345,42.09,179.69,37.77,122,64.35,63.275,126.71,148.17,85.065,64.47,152.04
191.16,390.34,36.53,588.89,291.24,209.94,274.52,79.1,386.83,385.45,556.8,111.14,161.36,67.85,17.76,310.83,191.92,382.73,912.82,222.43,1062.4,544.72,493.76,377.95,600.79,572.1,344.31,219.03,332.04
42.77,349.21,67.93,213.65,59.2,96.02,285.69,78,32.12,201.28,180.58,206.57,103.84,140.55,119.92,21.89,34.63,93.8,131.69,242.98,628.4,540.28,574.18,287.42,288.76,189.3,151.32,204.25,194.31
150.23,21.42,374.68,63.51,38.24,171.38,81.35,171,244.85,175.48,21.74,181.58,146.54,325.24,20.04,268.58,54.08,21.48,242.91,24.82,67.47,158.82,43.06,119.48,143.46,136.55,52.43,130.27,68.06
112.79,167.99,127.84,246.09,60.75,77.28,248.08,75.07,268.31,136.81,90.17,127.72,50.99,57.02,327.54,229.13,47.72,118.45,77.06,93.02,272.99,59.74,598.12,173.96,38.78,85.32,196.87,51.07,62.3
22.96,272.41,55.56,287.6,186.02,231.15,26.17,21.18,52.47,24.17,177.27,74.89,136.14,46.81,91.87,43.65,50.08,34.11,83.72,71.13,150.63,258.34,73.99,47.28,71.67,47.86,350.77,44.56,43.05
105.63,184.59,88.415,254.77,161.23,141.42,139.39,81.905,118.73,131.43,49.985,227.32,207.5,175.16,181.91,228.28,53.975,142.6,75.285,177.62,158.76,195.22,227.06,341.25,46.14,86.74,188.66,82.875,239.96
145.35,201.72,226.27,201.63,50.24,72.89,134.51,223.63,153.73,79.21,50.83,50.89,73.74,160.5,91.39,94.38,195.79,132.28,89.95,108.92,144.73,176.96,179.36,270.24,235.39,198.38,156.06,25.73,59.61
351.34,432.73,206.64,546.3,559.08,440.36,322.14,172.38,240.62,369.7,760.49,298.56,264.07,340.05,463.2,241.09,596.95,351.65,302.19,562.46,434.08,520.16,437.37,158.39,126.7,491.96,835.65,770.38,678.17
227.63,323.86,115.59,227.2,160.62,144.25,139.55,115.34,129.19,157.84,140.81,132.21,214.42,219.18,154.99,183.22,68.64,118.07,61.603,115.58,210.65,202.39,256.56,131.88,182.69,211.3,193.28,195.93,307.79
54.5,62.463,113.3,120.16,55.373,74.493,40.895,25.705,21.335,30.902,64.645,71.72,30.385,36.095,65,99.237,26.985,28.8,64.773,47.287,81.838,122.06,75.242,60.648,167.53,54.185,140.72,93.193,81.225
195.79,265.35,88.01,193.28,202.3,247,324.16,231.5,228.73,260.92,245.77,232.38,133.5,248.06,167.14,361.01,179.95,174.58,147.69,244.8,260.56,174.47,152.26,232.05,568.39,170.6,343.86,39.45,264.94
257.68,425.52,304.57,369.28,344.43,227.62,307.04,380.1,220.75,267.59,519.24,353.43,96.55,270.95,482.12,509.73,155.37,185.51,264.41,453.61,289.74,419.47,301.17,696.64,347.42,332.3,374.05,499.33,709.12
60.7,205.87,291.27,124.09,67.09,409.01,295.06,64.97,240.87,171.52,44.78,46.69,343.63,40.21,98.45,305.21,284.96,151.44,340.22,40.84,70.67,45.51,57.4,92.22,43.45,49.36,192.95,46.24,101.78
43.73,175.65,117.33,212.51,121.16,252.86,192.87,48,78.71,121.49,207.38,157.6,141.38,255.85,199.19,163.97,290.78,74.87,112.79,221.82,193.1,391.78,213.68,171.69,315.01,209.19,218.39,291.98,365.6
365.07,273.28,233.03,330.45,370.37,222.4,290.95,162.89,200.06,192.87,231.91,131.96,240.62,185.03,32.45,68.46,262.53,243.07,241.72,238.13,115.6,353.61,376.16,308.16,193.33,143.57,248.95,302.15,292.9
335.18,250.55,344.18,463.34,692.77,352.07,482.98,176.07,260.08,340.12,275.99,312.1,185.62,322.8,567.37,272.96,243.2,178.5,159.87,227.16,843.21,646.01,1080.2,585.75,1012.3,283.06,563.16,368.37,1107
82.88,188.57,96.79,106.81,105.97,66.76,96.155,128.85,109.28,107.98,106.66,189.47,123.58,115.51,111.97,137.93,128.67,111.23,85.66,111.04,149.24,107.22,251.71,70.105,143.41,130.53,199.92,134.21,135.79
9.83,61,23.28,30.36,119.2,23.19,131.82,47.86,80.04,111.5,9.58,107.72,104.36,60.76,57.15,103.24,141.3,42.31,12.86,62.53,42.39,44.13,111.98,178.93,41.57,47.86,40.05,167.48,137.2
42.88,93.2,47.32,107.94,24.48,72.71,33.66,58.65,55.75,38.31,67.14,119.09,149.65,22.3,172.53,25.94,70.68,17.75,36.71,30.2,33.26,55.85,120.49,71.65,110.4,64.67,77.65,97.62,98.73
113.62,238.71,53.98,234.15,243.81,125.75,252.91,206.25,95.55,140.12,290.02,232.57,140.24,134.22,180.88,97.29,118.7,144.55,157.97,169.8,280.69,232.36,200,119.16,326.14,201.36,243.37,130.01,357.27
238.57,465.72,308.88,658.52,738.08,336.19,433.09,272.26,363.25,302.01,328.84,403.01,275.48,242.29,594.56,252.72,448.18,373.44,83.22,407.81,693.73,246.11,175.79,498.48,458.08,452.14,162.35,337.29,404.64
197.23,365.29,438.77,438.57,344.61,214.4,380.55,247.13,204.02,176.48,412.56,317.39,252.73,169.05,310.78,331.49,379.89,206.89,305.11,186.38,376.83,249.34,460.09,279.74,446.22,177.68,224.45,173.91,388.33
331.63,749.22,456.39,804.77,445.21,332.94,589.94,75.07,259.46,281.32,545.85,294.6,481.82,456.25,431.65,478.66,679.63,537.76,387.06,243.81,116.54,601.1,1469.5,613.08,406.36,525.43,562.03,523.98,1022.4
220.16,29.48,37.48,295.94,43.34,39.03,93.68,12.18,112.9,113.54,179.34,62.42,163,158.7,62.73,69.41,249.21,144.7,219.99,316.75,156.87,204.72,164.35,64.69,51.97,25.87,39.96,36.57,181.71
272.26,32.7,54.94,187.91,53.52,178.97,416.38,53.61,59.76,63.75,69.63,86.67,297.62,44.18,139.26,65.2,153.63,74.02,292.21,290.78,99.68,90.49,108.81,146.27,105.23,134.26,39.87,267.57,53.97
104.93,221.81,222.72,154.51,77.06,205.92,146.98,63.18,76.63,52.38,149.01,153.44,338.3,39.78,187.02,87.75,419.96,193.2,302.39,334.12,227.85,194.75,10.4,182,300.27,214.03,173.9,164.22,106.15
