1.2759,2.37,1.8249,1.5896,2.8737
2.4951,3.0628,3.3712,2.7967,4.038
0,0,0,0,0
0.27501,2.0592,0.36719,0.55006,0.2095
0,0,0.14664,0.12877,0
0.097653,0,0.092036,0.17511,0.10415
0,0,0,0,0
0,0,0.054366,0.047741,0.052732
0,0,0,0,0
4.9541,10.387,6.8851,10.349,6.484
0,0.15864,0,0,0.068599
14.397,27.325,17.368,14.018,20.33
0.92341,2.3827,2.3654,0.72113,0.58007
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
33.64,18.05,14.991,22.458,21.33
0.030017,0.22846,0.052809,0.033125,0.0073175
0,0,0,0,0
8.3512,13.285,12.172,10.749,12.532
0,0,0,0,0
0,0.10799,0,0.5496,0
0.49004,0.48753,0.97803,0.67993,0.36452
0,0.064254,0,0,0
0,0,0,0,0
0,0,0,0,0
0.27044,0.30856,0.18611,0.1208,0.21976
6.3847,3.6524,5.9466,8.4547,7.4617
5.4082,3.2289,3.9644,6.9627,5.6764
0,0,0.43857,0,0
0.13068,0.12279,0.16421,0,0.21237
6.6826,17.675,27.101,21.357,21.197
2.0099,2.3677,1.6587,1.291,1.5723
8.9481,7.6689,8.8603,5.5079,6.6491
24.845,17.322,18.639,16.419,16.52
0.42278,1.8324,3.3235,1.568,0.44945
0,0,0,0,0
0,0.8626,0.7896,0,0
0.037698,1.6099,0.26529,0.02496,0.13325
0,0.067458,0.045109,0.013204,0.043753
0,0,0,0,0
0.012844,0.072407,0.10491,0.035432,0.20351
0,0,0,0,0
0.0079595,0,0,0,0
19.37,26.206,21.936,16.063,13.29
11.963,13.748,13.414,8.8007,12.861
0,0,0,0,0
0,0,0,0,0
13.134,11.898,11.702,11.695,18.605
0,0,0,0,0
0.030756,0,0,0,0
0,0,0,0,0
3.2343,1.1051,3.3151,1.1266,0.41811
0.04437,0,0.11151,0,0
0,0,0,0,0
0.037743,1.5427,1.2806,0.01666,0
0,0,0,0,0
0,0,0,0,0
0,0.068152,0.015191,0,0
0.036237,0.051074,0,0,0
0,0,0,0,0
7.1734,6.2083,7.8806,5.7881,3.9028
0,0,0,0,0
0,0,0,0,0
0.63659,0.76528,0.65879,0.68183,0.36514
4.7389,6.8925,7.0897,5.0005,8.7975
9.8705,15.568,13.753,9.5272,14.558
0.19079,0,0.47951,0.21054,0.9302
5.2307,4.19,3.0265,3.4467,3.3942
6.7288,4.5689,4.189,6.1413,4.497
20.786,10.071,9.6832,11.275,11.198
0.31017,1.0298,0.71025,0.54004,0.99976
1.0265,3.035,2.5097,2.2778,4.3382
0.6178,2.8683,0.86768,0.72185,0.44295
29.515,38.657,37.107,73.766,49.993
0.17831,0.25131,0,0.19677,0.21734
5.306,7.5785,7.0337,7.9795,8.805
0,0,0,0,0
77.178,68.897,74.981,81.702,82.964
0,0,0.08383,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2.4088,3.1636,1.9263,2.5071,10.643
4.2771,2.6004,4.0574,2.9614,33.477
