0,1,2,3,4,5,6,7,8,9,10
0,0.02821,0,0,0,0,0,0.066439,0,0.18099,0.061802
9.3074,21.803,19.606,25.343,15.247,28.032,24.568,19.611,15.278,29.827,16.642
0.70677,1.7434,1.671,1.7185,1.0556,2.1718,1.6014,1.0265,0.79014,2.0049,1.135
0.090871,0.069782,0.15756,0.31269,0.074646,0.43879,0.43708,0.027392,0,0.18655,0.10192
0.11111,0.085328,0.15412,0.62566,0.18255,0.24388,0.87456,0.066988,0,0.091241,0.24925
0,0,0,0,0.064467,0.10335,0.51474,0,0.075204,0,0
0.48011,0.092172,0.12487,0.22528,0,0.94841,0.78726,0.65125,0,0,0.3029
0.81323,1.8319,1.7108,2.2726,0.43051,1.5232,1.1379,0.55564,0.5022,2.3817,1.4746
1.4652,1.9408,3.0885,4.5934,0.87248,2.4688,3.0887,1.5391,0.41692,3.0972,1.6577
6.0514,9.6025,7.131,9.2032,5.6033,8.8421,11.275,7.4639,5.6769,10.034,6.9035
0.1265,0.069389,0.1692,0.10176,0.059381,0.023799,0.071119,0.016342,0.1039,0.24485,0
7.3433,17.594,11.099,11.212,5.8586,10.227,15.501,13.42,9.8745,12.98,5.7297
0.1305,0.65137,0.067878,0.061232,0,0,0.17118,0.11801,0,0.32147,0
0,0,0,0,0,0,0,0,0,0,0
0.049114,2.3384,0.93246,2.9153,0.040345,5.1097,4.1234,0.14435,0.05883,3.2667,0.33051
0.077935,0.049873,0.1081,0.024379,0.04268,0.051317,0.10223,0.023492,0.037341,0.22398,0.021852
0,0,0.22238,0,0,0,0,0,0,0.2633,0
0.59511,0.55855,0.60381,0.92391,0.70612,0.60956,1.3396,0.47836,0.39426,0.67871,0.6242
4.7338,4.7172,5.6189,5.1151,4.7109,5.8759,5.2531,5.2531,4.702,4.8106,5.2816
0.10464,0.24107,0.10886,0.1964,0.042978,0.34451,0.068633,0,0.050136,0.4511,0.22005
1.2447,0.98766,1.2517,1.4406,1.2951,2.1855,1.7416,1.2756,1.4312,0.86873,2.1987
0.57923,1.112,0.15064,0.1359,0,0.1907,0.18996,0.13095,0,0.17836,0.48724
0.063048,0.25822,0.37167,0.46348,0.069055,0.55353,0.19298,0.13303,0.050347,0.25886,0.11491
0,0,0.061691,0,0,0,0.07779,0,0.056825,0.073041,0.099765
0,0,0,0,0,0,0,0,0,0,0
5.6895,7.1496,6.6442,5.9779,3.4884,5.7641,7.5434,6.1839,6.1745,5.7765,6.0332
0,0,0,0,0,0.28698,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.10316,0
0.15166,0.11646,0,0.49813,0.12458,0.29958,0.39788,0,0,0.2802,0.063786
0,0,0,0,0,0,0,0,0,0.13754,0
0.22356,0.25751,0.3256,0.43009,0.16528,0.20609,0.32259,0.16173,0.20351,0.17898,0.15044
0,0,0,0,0,0,0,0,0,0,0
4.9533,6.2536,7.3277,8.2451,4.0965,5.4286,7.1585,4.988,3.9702,7.5022,4.7281
0.52901,1.1897,1.1007,1.4184,0.68288,0.44786,1.2392,0.71758,0.68797,1.5824,0.92178
0.024031,0,0.025,0.011276,0,0,0,0,0,0.0296,0.040429
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4.6827,3.4406,4.9316,3.7977,3.6448,4.1493,4.2089,2.81,4.0163,3.8096,3.2947
3.806,2.4693,2.2669,2.1207,3.6708,2.8306,2.5911,3.0461,2.833,2.3439,3.055
0.38699,0.099059,0.33549,0.12106,0.63578,0.084939,0,0.34995,0.37083,0.39721,0.48829
2.9987,2.0656,4.529,2.5897,3.3635,3.7785,1.7512,2.3874,2.7017,3.399,5.4806
1.1829,0.67347,0.79566,0.84217,1.4492,1.437,0.7625,1.3279,0.58632,0.96717,1.3382
0,0,0,0,0,0,0,0,0,0.26081,0
4.1288,3.3297,4.2399,2.9222,6.0455,2.7361,3.4086,5.6029,4.9239,3.0958,6.4097
14.209,15.67,15.702,14.038,11.765,13.759,17.062,14.32,14.411,14.174,14.659
0,0,0.35113,0,0,0,0,0.15261,0.32343,0.41573,0
0,0,0,0,0,0,0,0,0,0,0
6.3574,5.5282,6.6314,6.2923,5.1803,5.6847,6.6234,6.2882,5.9974,6.3324,6.3709
0.14167,0.41964,0.21055,0.20893,0.083127,0.29319,0.18585,0.16472,0,0.22436,0.3405
24.624,21.077,20.012,20.957,20.087,23.729,25.533,18.104,21.254,25.242,21.117
4.5929,4.0177,2.7006,2.9609,1.9028,3.4187,4.4532,2.3114,2.8703,4.1321,3.6619
14.646,13.199,14.244,16.475,12.191,18.869,16.293,9.4411,17.197,19.696,14.356
3.5401,12.642,9.6673,12.135,6.4286,15.475,39.699,3.7942,3.4473,27.858,7.0449
0.037755,0.23194,0.039276,0.28345,0.031014,0.1243,0.42097,0,0,0.11626,0
2.5618,2.3456,3.116,6.2507,4.5325,3.3996,4.4979,3.1007,3.6067,4.7816,2.8511
4.1212,1.1151,2.2875,2.9288,3.2339,1.6513,1.3001,3.6601,1.7802,1.692,1.396
7.9411,8.9603,8.905,8.7611,7.1943,9.0306,11.492,8.4721,6.7978,8.8393,7.9965
0,0,0,0,0,0,0,0,0,0,0
0.01325,0.2035,0.20676,0.24869,0.032652,0.36643,0.2781,0.035946,0.050787,0.21216,0.033437
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.052973,0,0,0,0,0
0,0,0,0,0,0,0.049072,0,0,0,0.062935
0,0.11014,0,0,0,0.18887,0,0.032424,0,0,0
0,0.38969,0.2978,0.12211,0.50236,0.10281,0.18775,0.082366,0.44887,0.4808,0.19701
0,0.36181,0.29953,0.12282,0.47304,0.10341,0.17168,0.082846,0.45148,0.45136,0.18715
1.3565,3.2376,3.2971,4.7463,3.7763,7.2394,7.0135,2.3171,4.5777,6.9463,2.747
6.672,6.9496,10.035,11.236,6.9075,11.31,13.847,7.4535,5.8715,14.573,8.5938
1.0202,0.60266,1.3879,0.22095,0.70914,0.2067,0.4118,1.0645,0.45122,0.19333,1.3863
0.50978,1.7846,2.1213,4.0101,0.64045,3.7911,2.1242,0.7864,0.74711,2.6224,1.1856
0,0.049387,0.20072,0.060355,0.10566,0.16939,0,0,0,0.079215,0.054099
0,0.29293,0.031747,0.085916,0.037602,0.040189,0,0.13798,0,0.20673,0.17969
5.5553,4.4166,4.684,3.8838,4.6531,3.787,4.5362,5.3756,4.7975,4.0731,5.5586
0.5542,0.21279,0.57654,0.52009,0.68288,1.0948,0,0.75175,0.26553,0.34131,0.93237
11.247,8.423,9.2342,7.1953,10.619,7.3645,7.4176,11.12,10.078,6.6536,10.745
0.067001,0.41161,0.069701,0.28295,0.055038,0.30882,0.087891,0.45442,0.25681,0,0.1409
6.1298,5.5162,5.9414,5.8795,5.4749,4.8122,5.1758,7.1172,6.5243,5.9344,6.5049
2.0405,1.6398,2.0733,1.2914,1.5982,2.0622,1.6807,2.0169,1.6825,1.8119,1.5168
0.040442,0.40373,0.16829,0.83496,1.0299,0.47933,0.53051,0.40229,0.23252,0.84681,0.47627
1.1596,1.3337,1.3607,1.6195,1.6975,1.8167,1.7375,1.3369,1.2008,1.6653,1.7568
0,0,0,0.19686,0,0,0,0,0,0,0
155.59,192.92,171.96,221.29,156.92,167.3,209.93,137.1,166.19,176.39,133.55
1.6221,2.1106,1.6809,2.5763,1.2422,2.6113,2.2142,1.0696,1.4822,3.1379,1.8632
0,0.15813,0,0,0,0,0,0,0,0,0
0.49694,0.79503,0.43081,0.58294,0.3742,0.54536,0.48891,0.11235,0.4762,0.86713,0.41802
0,0,0,0,0,0,0.034147,0,0,0,0.032845
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.097748,0,0.039818,0,0.16763,0.055659,0,0,0.052261,0
0,0,0,0,0,0,0,0,0,0,0
0.12151,0.073317,0.14447,0.19549,0.049909,0.28576,0.20494,0.14128,0.049903,0.38486,0.13142
0,0,0,0,0,0,0,0,0,0,0
0,0.012632,0.025669,0.023155,0,0,0.021578,0,0.015763,0.01013,0
0,0,0.38278,0.34531,0,0,0.32179,0,0.23506,0.15107,0
0,0,0,0,0,0,0,0,0,0.026893,0
2.6213,3.6738,2.5013,3.0822,2.1838,2.3748,3.1622,2.2752,1.8527,2.5265,2.3666
0,0.15813,0,0,0,0.27118,0.27012,0,0,0,0
4.5649,4.6706,3.9733,5.401,2.6969,3.9963,5.422,3.5721,3.3466,4.4949,3.5759
0,0,0,0,0.047849,0,0,0.035116,0,0.04783,0.097996
1.2985,1.472,1.6724,1.7843,1.8285,1.7914,1.2775,1.2721,0.99246,3.5986,1.3913
1.2395,1.6971,1.4794,1.8259,1.3299,1.7652,1.5314,1.06,1.0036,2.2131,1.1841
0.8313,1.7555,1.2972,0.97517,0.68288,1.9158,1.3631,0.18794,0.7966,2.3038,1.5734
0.14176,0.61687,0.467,0.26607,0.58224,0.093343,0.4339,0.19229,0.090561,0.29101,0.079497
0.57634,0.57782,0.74113,0.4357,0.17754,0.71683,0.30451,0.38365,0.24546,0.50283,0.28954
0,0,0,0,0,0,0,0,0,0,0
0.4081,0.31339,0.59436,0.30638,0.40228,0.42995,0.69593,0.36904,0.74301,0.60319,0.89253
0.36202,0.1112,0,0.067948,0,0,0.18996,0,0.27753,0.35672,0.12181
0.35822,0.22007,0.23424,0.17289,0.12611,0.16174,0.040278,0.083299,0.13731,0.25213,0.38743
0.04243,0.13033,0.30898,0.35836,0.10456,0.61464,0.055659,0.15348,0.081317,0.41809,0.24984
1.8131,2.4996,2.3862,2.721,1.0817,2.0172,3.3267,1.4559,1.4004,2.9552,1.5482
0,0.10618,0.19179,0.17301,0.03786,0.12139,0,0.083356,0,0.51091,0.23261
0.47419,0.24276,0.16444,0.74168,0.25969,0.41632,0,0.42881,0.30293,0.38938,0
0,0,0,0,0,0.3079,0.3067,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.20977,0.16109,0.21822,0,0,0,0.27517,0.18969,0,0.25837,0.17645
0.10688,0.24623,0.44476,0.25076,0.2195,0.56302,0.28041,0.43494,0.76815,0.39494,0.62935
2.2445,3.9538,4.3352,4.2882,2.2138,3.7187,4.5695,2.619,3.6001,3.8645,3.0791
3.5512,5.4001,5.156,5.9532,2.6228,5.2318,6.0638,3.98,5.9476,6.4118,3.9711
0.41184,0.47439,0,0.19325,0.50746,0.27118,0,0,0.39465,0.50727,0
7.0668,7.9978,7.6976,8.2935,6.877,10.149,9.5942,7.7683,6.9782,9.2817,6.9383
0,0,0.043808,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.28057,0.58172,0.81141,0.9426,0.28578,1.84,0.65512,0.19282,0.19357,1.2302,0.25489
0.075446,0.14484,0.026162,0.17701,0.010329,0.51335,0.06598,0.090968,0.12049,0.1239,0
0.42637,1.2629,1.0138,2.2293,0.62543,3.0481,1.2385,0.11016,0.26265,1.8006,0.076854
82.054,96.259,81.278,85.291,98.032,122.6,80.446,56.344,85.68,84.902,77.895
2.9668,4.9091,11.225,8.9326,2.3065,12.117,7.4361,3.3536,3.266,9.0703,2.0648
3.3468,3.6502,4.4152,5.0981,1.9225,5.3975,6.0605,2.2589,2.0916,6.0938,2.2644
15.03,23.37,13.311,20.676,9.5646,20.095,16.715,13.422,11.502,16.82,10.763
0,0.060584,0,0.037019,0,0.25974,0.051746,0,0.0378,0.24294,0.066364
0.59313,0.81506,0.42218,1.3183,0.30772,0.78111,0.94186,0.33876,0.53845,0.61521,0.49893
7.0542,9.0723,5.5447,9.375,4.6826,7.6947,8.2628,5.6317,4.0558,7.0914,4.2196
5.729,10.366,6.9396,7.8805,4.1259,8.8883,7.3094,6.3163,4.437,7.8298,4.9512
5.4719,2.8949,3.1613,4.8914,1.0269,5.8763,3.835,3.1307,4.2758,3.6601,2.4025
0,0,0,0,0,0,0,0,0,0,0
22.777,22.241,22.049,24.656,14.681,26.959,27.551,17.919,19.714,24.505,18.909
12.068,15.304,12.534,19.817,11.972,20.108,18.432,11.241,13.513,24.596,13.166
7.2845,9.6273,6.9063,7.6753,5.216,9.1174,11.588,5.2397,4.254,10.563,8.0727
0.86273,2.1287,2.1481,2.0042,1.3244,1.7881,2.6902,1.3045,0.89448,1.9685,0.98745
5.1493,10.026,8.4577,18.308,5.448,15.859,13.539,6.3075,6.0412,18.256,5.9362
6.7525,10.953,10.129,6.6367,8.2024,6.7818,8.2754,6.8359,6.8702,8.2638,7.8711
0,0,0,0,0,0,0,0,0,0,0
0.45807,0.3561,0.40005,0.84913,0.39486,1.1246,0.61572,0.32218,0.3685,0.42489,0.29493
0.16778,0.028632,0,0.17495,0.091882,0.17185,0,0,0,0.068885,0.031363
0,0.066937,0,0.0409,0.035801,0.057396,0.057172,0,0,0.053682,0.036661
0.071255,0,0,0.033434,0,0.046919,0.23368,0,0,0,0.029969
0,0,0,0,0.14183,0,0,0,0,0,0
0.085343,0.032768,0,0.040045,0,0.056195,0.11195,0,0,0.052559,0
5.9901,15.583,11.677,22.675,22.965,26.384,13.156,19.258,11.691,16.917,19.843
2.0353,5.2968,3.8818,12.15,9.5207,9.3814,5.1174,6.3908,2.2213,10.933,5.0887
14.363,18.393,17.442,20.131,18.502,20.646,20.678,17.718,16.641,19.704,17.795
1.659,2.4135,2.3977,2.6747,2.4096,2.4872,2.9217,1.8351,2.0601,2.5596,2.0281
14.174,19.225,15.106,21.185,13.873,17.572,17.48,13.294,14.016,15.321,14.361
3.1427,6.2715,5.9621,10.537,3.278,10.14,8.6027,4.0963,3.5713,11.17,3.4223
0.12777,0,0,0.23981,0.2449,0.33653,0.33522,0.077029,0.081625,0.20984,0.071653
0,0.039084,0,0.19105,0,0,0.13353,0,0,0.12538,0
4.7205,6.7299,7.3294,9.2679,6.5638,7.8872,9.9581,5.7907,6.049,15.588,6.4877
0,0,0,0,0,0,0,0,0,0,0
0.77665,0.59641,0.80795,0.65596,0.44659,0.40912,0.61128,0.4214,0.14885,0.76529,0
0.54272,0.77399,0.64525,1.5643,0.66872,1.7868,0.76278,0.42067,0.48291,2.3396,0.29348
0.49493,0.51785,0.37972,0.46447,0.72673,0.45625,0.40578,0.91192,0.66398,0.64772,0.92113
0,0,0,0,0,0,0,0,0,0,0
19.111,17.058,17.484,14.524,20.167,17.537,15.623,19.656,17.134,16.661,20.493
1.7632,2.3641,2.3,4.4649,1.1725,2.8748,2.4597,2.0247,0.80455,4.171,1.7892
19.74,21.583,18.956,19.944,30.944,18.296,20.044,17.976,19.913,21.708,24.867
2.4253,1.974,2.4173,3.271,2.1116,5.5273,4.8771,2.1932,1.7257,3.3898,2.486
0.84853,1.3721,0.91668,1.9984,0.54958,1.8266,3.3714,0.75995,0.70365,2.5325,0.8373
1.2129,61.486,21.3,106.31,1.2932,43.732,77.297,2.6144,1.926,75.115,4.5265
9.9881,8.0321,7.3815,6.6551,5.4742,6.3295,7.0018,5.9866,5.5474,6.0626,5.7804
0,0.062001,0,0,0,0,0,0.14602,0,0,0
2.4017,3.0492,2.9128,2.0438,3.8409,3.0297,3.3825,4.1717,3.0313,2.269,3.9261
0,0,0,0,0,0.086429,0,0,0.18867,0,0.055206
0,0,0,0.33702,0.1475,0.23647,0.23555,0,0.34413,0,0
7.8927,10.121,9.1125,11.682,5.7714,10.413,13.474,7.4683,7.3509,12.1,8.5714
0,0,0,0.22408,0,0,0,0,0,0.58821,0.40171
3.4199,1.2376,2.6171,1.8445,0.12916,8.7486,0.51565,0.46211,1.7327,4.2607,1.6533
0.51229,0.029358,1.4556,0.086106,0.056528,0.050347,0.015045,0.034572,0.065942,0.08476,0.064318
0.38238,0.33386,0.3106,0.4375,0.4518,0.3725,0.5497,0.54473,0.4919,0.3484,0.29081
0.011813,0.018143,0,0,0,0,0,0.064097,0,0,0.019874
0,0.029666,0,0,0,0,0,0,0,0,0
0,0.069222,0,0.16919,0,0,0,0,0.086378,0.11103,0.22748
6.649,8.1834,5.604,9.6832,5.2374,7.0427,9.9339,5.4832,6.7954,7.5486,5.0676
16.971,19.766,16.767,20.488,18.809,30.302,17.517,23.707,24.519,18.987,22.733
0,2.1545,0.87562,2.633,1.8438,1.8474,1.4722,3.2983,2.4197,1.7279,1.18
1.0942,2.8792,2.4359,3.6715,0.85887,2.9203,2.7431,1.2951,0.84812,3.4531,1.2477
0.039867,0.06123,0.041474,0.074827,0,0,0.10459,0,0,0,0
0.072874,0.11192,0.30325,0.13678,0,0.09597,0.66917,0.1318,0,0.80784,0
0.036437,0,0,0,0,0.09597,0,0,0.034916,0,0
0.032959,0.040496,0.048003,0.0061861,0,0.034724,0.025941,0.011922,0,0.0081192,0.0055449
0.025918,0,0,0.097292,0.063872,0,0,0.046876,0,0,0.021802
0,0,0,0,0,0,0,0.09226,0,0,0
11.53,10.183,11.282,10.429,8.9461,10.529,12.795,9.0245,8.6121,11.505,9.8858
0.049878,0.24897,0.025944,0.14042,0.040973,0.19706,0,0.22552,0.095592,0.18431,0
0.08103,0.2489,0.25289,0,0,0,0,0,0,0,0
0,0,0,0,0,0.29266,0,0,0,0,0
10.293,9.5474,8.0902,8.9989,7.6589,7.581,9.5553,10.704,9.0266,8.8678,8.0177
29.937,16.888,25.662,18.031,24.372,19.543,16.645,19.162,14.25,17.734,28.005
4.6048,9.229,6.3026,7.8471,1.8444,8.4526,9.5394,2.6028,2.2424,8.8092,2.9829
72.569,72.416,85.706,74.589,116.63,67.977,62.232,97.818,88.428,74.05,100.23
24.701,37.103,33.601,48.806,21.617,48.092,47.211,25.308,23.498,52.955,28.257
2.8638,3.6485,3.943,4.5084,2.6394,4.1206,3.8999,2.8746,2.8339,4.826,3.267
20.586,18.332,16.46,17.081,11.376,15.297,18.933,11.675,10.189,20.293,15.118
1.1139,1.0682,1.1207,0.67726,1.1298,1.2947,1.2485,1.1823,0.93209,0.80516,1.4473
0,0,0.43645,0,0,0,0,0,0,0,0
0,0.033468,0.13602,0,0,0.057396,0.34303,0.078824,0.083527,0.10736,0.10998
6.0262,7.6077,8.1907,6.6094,7.204,6.0784,7.6521,6.5924,6.921,7.116,8.0923
0.1159,0.066179,0.16385,0.12828,0.073233,0.16045,0.14813,0.13168,0.082582,0.12445,0.13999
3.5146,7.8948,5.7853,9.4857,4.0353,10.293,12.651,4.8432,4.7961,9.4108,4.7538
0.1231,0.063021,0,0.15403,0,0.4323,0.21531,0,0.15728,0,0.27613
0,0,0,0,0,0.075213,0,0,0,0,0
0.28975,0.26224,0.34449,0.37874,0.56954,0.12265,0.46154,0.56147,0.41648,0.29316,0.26985
0.012663,1.4295,0.83651,1.4082,0.093619,2.6599,2.5913,0.085884,0.072806,1.9574,0.11717
0.93848,1.3212,0.46103,0.63607,0.92081,1.2016,0.88911,0.89581,0.94926,1.1238,0.614
40.426,45.258,54.987,56.314,33.152,63.728,51.766,42.214,34.499,60.591,51.254
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.073625,0
0,0,0.050107,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.29762,1.4437,0.32509,0.95892,0.065194,0.28089,0.77431,0.18839,0.1521,0.6354,0.079277
2.1651,5.7164,2.2953,4.6636,0.55897,1.8194,3.273,2.0325,3.1615,2.6414,0.90196
0,0,0,0.047122,0,0,0.032934,0,0.048117,0,0.084477
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.027894,0,0.044544,0.061414,0,0,0.028564
0.53441,0.61558,1.3899,0.50152,0.87798,0.35189,0,0.24163,0.5121,0,1.3486
0.14319,0.02749,0,0,0,0,0.28175,0.064744,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.037847,0,0,0,0.070796,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.12928,0,0,0,0.04145
0,0,0,0,0,0,0.078831,0.054343,0,0.11103,0
0.097376,0,0,0,0,0,0.15967,0.088057,0.093311,0,0.040956
0.048794,0,0,0,0,0,0,0,0,0,0
0.036124,0,0,0.0113,0,0,0,0,0,0.029663,0
6.2638,10.4,10.017,11.109,4.8851,10.176,11.371,6.4567,6.6275,9.7932,7.4095
9.2606,5.467,5.2018,4.6504,7.9847,2.9825,3.8826,6.9449,5.5758,5.3303,6.5261
3.3939,2.4422,3.1895,2.9631,2.4308,2.6817,4.8422,2.4346,2.9745,3.1657,3.0152
0,0.012172,0,0,0,0,0,0,0,0,0
0.090688,6.1911,1.8869,2.9957,0.089395,5.2549,4.4254,0.13121,0.069522,4.0212,0.3204
8.6307,6.092,8.7224,7.0469,6.2245,9.6728,9.958,7.5821,6.8417,8.154,8.0193
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.10123,0,0,0,0,0
0.24992,0.25966,0.31735,0.47598,0.1902,0.44529,0.16392,0.20606,0.20779,0.33499,0.19477
0,0,0,0.039969,0,0,0,0,0,0,0
6.3312,2.4797,4.3836,2.3647,2.1743,1.1154,0.56942,4.4616,12.783,1.3562,3.9988
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
7.8995,5.1554,2.6306,9.6813,0.64339,21.926,5.783,1.0725,1.2009,18.715,2.0142
1.7886,0.81635,0.59226,0.81323,0.43456,0.82937,0.54855,0.70163,0.74832,1.1915,1.6401
0,0,0,0,0,0,0,0,0,0,0
0.29828,0,0.15515,0.069979,0,0.098202,0.097819,0,0.14291,0,0.062726
0,0.088846,0,0.09048,0.01584,0.025394,0.17706,0,0.036956,0,0.01622
3.2961,3.7107,3.0305,3.7088,1.6065,1.8994,2.8594,3.3307,2.2527,1.8969,3.0845
5.8609,6.8697,6.3718,5.7419,10.02,3.0704,3.8948,9.8429,10.18,4.7835,8.3215
4.3614,2.3718,2.2729,1.8869,2.5337,2.0965,2.072,2.5343,2.4949,2.8136,2.9119
0,0,0,0,0,0,0,0,0,0,0
0.0098509,0.015129,0.020496,0.018489,0,0,0.012922,0,0,0,0.0082864
0.14055,0.32849,0.24157,0.35555,0,0.016095,0.47295,0.02763,0.023423,0.44408,0.010281
0.0088124,0.013535,0,0.02481,0,0,0.02312,0,0,0.043417,0
0,0,0,0.010223,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40.221,39.343,55.393,37.923,69.488,25.29,24.166,79.941,61.085,34.503,87.491
0.32699,0.124,0.63414,0.22352,0.19565,0.14886,0.10591,2.6503,0.22437,0.12928,0.22073
9.8983,10.852,10.704,12.549,8.7422,13.168,10.622,11.387,10.916,12.304,11.632
136.83,104.16,123.42,101.27,141.72,109.51,99.52,129.36,138.13,99.508,133.81
2.6934,2.6324,1.868,4.9021,3.9557,4.5144,4.0685,2.4357,3.9106,4.8255,1.7851
12.382,17.694,14.829,20.345,14.103,16.278,31.592,10.447,14.332,18.265,13.494
0.098606,1.3725,1.2566,1.8623,0.070875,3.425,2.8619,0.022292,0.09449,3.2641,0.16589
0,0.54919,0.28615,0.67115,0,0.94182,0.14433,0,0,0.3388,0
7.6454,491.15,245.76,563.04,12.388,549.17,510.43,15.445,15.577,602.86,50.166
33.548,36.799,34.255,40.197,24.283,42.418,48.61,29.828,30.527,41.304,34.727
7.172,7.7931,8.0048,10.287,5.8676,10.841,9.9795,6.4594,6.5109,9.6564,7.1321
8.1578,9.6372,8.9262,7.279,10.02,6.8097,7.1435,11.189,9.4597,6.7171,9.899
12.415,13.045,13.283,9.8832,13.153,7.0189,11.73,12.02,11.59,10.814,13.554
0,0,0,0,0,0,0,0,0,0,0
0.037978,0,0.11853,0.071282,0.031197,0,0.099639,0,0,0.093557,0
0,0,0.14732,0,0,0,0.18576,0,0,0.17442,0.11912
0,0,0,0,0,0,0,0,0,0,0
11.598,11.544,12.006,9.2582,12.448,6.7573,11.031,10.687,10.919,10.197,12.321
7.6156,7.8007,7.3668,6.3214,8.1069,5.4113,6.502,6.7415,7.6056,6.5058,7.6732
13.835,9.9244,9.881,8.7382,9.222,7.1359,8.1804,8.3076,8.5272,8.8989,8.9851
0.11929,0.10077,0.35369,0.40303,0.21069,0.14139,0.16431,0.22654,0.30293,0.14694,0.3462
0,0,0,0,0,0,0,0,0,0,0
0.92392,1.8984,1.143,1.2822,1.2249,1.5315,2.3023,2.2613,3.4765,1.1512,0.50112
0,0,0,0,0,0,0,0,0,0,0
0.009594,0.014735,0,0.027011,0.007881,0.012635,0,0.017352,0.064355,0.023634,0
0,0,0,0,0,0,0,0,0,0,0
0.83571,0.67981,0.78692,0.38439,1.1939,0.48721,0.34665,1.2844,1.2281,0.43534,1.0086
10.355,8.2125,9.2752,5.0483,17.401,4.8435,4.1368,17.248,16.578,4.4763,12.829
2.4522,0.75392,1.5025,1.294,0.41219,0.5344,0.8643,0.6116,0.66063,0.75779,0.91026
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.045592,0,0,0,0,0,0,0
0.052259,0,0,0,0,0,0,0.14177,0,0,0
0.93037,1.7861,2.0567,1.9645,0.92347,1.7357,1.6781,2.6993,0.7058,1.4324,1.4674
3.7706,9.7673,5.3725,7.2003,0.87667,5.0055,6.9733,1.3304,1.4646,6.6637,2.1466
30.92,6.4876,15.482,9.6915,24.806,5.2068,2.1721,18.201,28.846,11.871,35.584
0,0,0,0,0.19008,0,0,0,0.11087,0,0
3.8687,5.8621,6.7628,3.6046,6.9347,3.9121,5.0296,7.0781,9.8041,5.3097,8.3158
8.1755,7.3072,8.6904,8.6155,12.067,8.1946,7.7793,11.905,7.2263,11.281,8.37
0,0,0,0.19149,0,0,0,0,0,0.25133,0
2.982,2.4828,3.0184,2.3904,2.1136,2.765,3.0668,2.1695,2.5273,3.2485,2.8199
0.87888,0.90853,0.9143,0.60273,0.58312,1.0239,1.0642,0.42795,0.42109,1.1242,0.34121
0.89142,1.2107,0.98272,1.2423,1.1202,0.61325,0.86393,0.98057,1.1857,1.5896,1.052
0.021205,0.35417,0.57906,0.43282,0.030483,1.864,0.15299,0.55129,0.025399,0.71172,0.14716
0.50552,1.0093,1.0518,1.186,0.91358,1.1983,0.19894,1.0057,0.48442,0.80946,1.1056
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.063567,0,0,0,0,0
0,0,0.03312,0,0,0.12578,0.083527,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.28961,0,0,0,0
0,0.11646,0,0,0,0,0,0,0,0,0
0,0.022069,0.029897,0,0.094431,0,0.60319,0.051978,0,0,0
0.10688,0.16415,0.11119,0,0,0,0,0,0,0.52659,0
0.21651,0.16627,0.22524,0.13546,0.13833,0.5069,0.15779,0.065264,0.046106,0.32594,0.20236
0,0,0.047315,0.042682,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.018036,0,0,0,0,0,0,0.01631,0,0,0
0.01409,0.02164,0.029316,0,0,0,0,0.012742,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.02818,0.02164,0,0,0,0.037111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.05636,0,0,0,0,0.055666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
